# y_plus, uu_plus, vv_plus, minus_uv_plus
2.91591420e+02, 1.43893468e+00, 1.43893468e+00, 6.75001091e-01
2.93130161e+02, 1.43511244e+00, 1.43511244e+00, 6.73105209e-01
2.94668902e+02, 1.43129021e+00, 1.43129021e+00, 6.71174937e-01
2.96207643e+02, 1.42746093e+00, 1.42746093e+00, 6.69955190e-01
2.97746384e+02, 1.42362462e+00, 1.42362462e+00, 6.68696112e-01
2.99285125e+02, 1.41978830e+00, 1.41978830e+00, 6.66654092e-01
3.00823866e+02, 1.41594495e+00, 1.41594495e+00, 6.65329313e-01
3.02362607e+02, 1.41209456e+00, 1.41209456e+00, 6.63975312e-01
3.03901348e+02, 1.40824416e+00, 1.40824416e+00, 6.61824090e-01
3.05440089e+02, 1.40438673e+00, 1.40438673e+00, 6.60396643e-01
3.06978830e+02, 1.40052226e+00, 1.40052226e+00, 6.58178025e-01
3.08517571e+02, 1.39665779e+00, 1.39665779e+00, 6.56687395e-01
3.10056312e+02, 1.39278628e+00, 1.39278628e+00, 6.55930455e-01
3.11595053e+02, 1.38891477e+00, 1.38891477e+00, 6.53608636e-01
3.13133794e+02, 1.38502918e+00, 1.38502918e+00, 6.52021015e-01
3.14672535e+02, 1.38115063e+00, 1.38115063e+00, 6.50401569e-01
3.16211276e+02, 1.37725801e+00, 1.37725801e+00, 6.48754982e-01
3.17750017e+02, 1.37336538e+00, 1.37336538e+00, 6.47077037e-01
3.19288758e+02, 1.36946571e+00, 1.36946571e+00, 6.45367985e-01
3.20827499e+02, 1.36556605e+00, 1.36556605e+00, 6.43628081e-01
3.22366240e+02, 1.36165934e+00, 1.36165934e+00, 6.41861923e-01
3.23904981e+02, 1.35775263e+00, 1.35775263e+00, 6.40846897e-01
3.25443722e+02, 1.35383185e+00, 1.35383185e+00, 6.39021811e-01
3.26982463e+02, 1.34991811e+00, 1.34991811e+00, 6.37166823e-01
3.28521204e+02, 1.34599028e+00, 1.34599028e+00, 6.35286451e-01
3.30059945e+02, 1.34206246e+00, 1.34206246e+00, 6.33372398e-01
3.31598686e+02, 1.33813464e+00, 1.33813464e+00, 6.32226947e-01
3.33137427e+02, 1.33419274e+00, 1.33419274e+00, 6.30260517e-01
3.34676168e+02, 1.33025787e+00, 1.33025787e+00, 6.28269575e-01
3.36214909e+02, 1.32630893e+00, 1.32630893e+00, 6.27043873e-01
3.37753650e+02, 1.32235999e+00, 1.32235999e+00, 6.25792808e-01
3.39292391e+02, 1.31841105e+00, 1.31841105e+00, 6.23724129e-01
3.40831132e+02, 1.31445507e+00, 1.31445507e+00, 6.21627637e-01
3.42369873e+02, 1.31049206e+00, 1.31049206e+00, 6.20302947e-01
3.43908614e+02, 1.30652904e+00, 1.30652904e+00, 6.18157026e-01
3.45447355e+02, 1.30255898e+00, 1.30255898e+00, 6.16786052e-01
3.46986096e+02, 1.29858892e+00, 1.29858892e+00, 6.15390857e-01
3.48524837e+02, 1.29461183e+00, 1.29461183e+00, 6.13170971e-01
3.50063578e+02, 1.29062769e+00, 1.29062769e+00, 6.11730617e-01
3.51602319e+02, 1.28664355e+00, 1.28664355e+00, 6.09459369e-01
3.53141060e+02, 1.28265238e+00, 1.28265238e+00, 6.07974610e-01
3.54679801e+02, 1.27866121e+00, 1.27866121e+00, 6.06470512e-01
3.56218542e+02, 1.27467003e+00, 1.27467003e+00, 6.04128432e-01
3.57757283e+02, 1.27067182e+00, 1.27067182e+00, 6.02581001e-01
3.59296024e+02, 1.26666656e+00, 1.26666656e+00, 6.01006905e-01
3.60834765e+02, 1.26266131e+00, 1.26266131e+00, 5.99414152e-01
3.62373506e+02, 1.25864902e+00, 1.25864902e+00, 5.97802884e-01
3.63912247e+02, 1.25463673e+00, 1.25463673e+00, 5.96169390e-01
3.65450988e+02, 1.25061739e+00, 1.25061739e+00, 5.93696097e-01
3.66989729e+02, 1.24659806e+00, 1.24659806e+00, 5.92021467e-01
3.68528470e+02, 1.24257169e+00, 1.24257169e+00, 5.90325170e-01
3.70067211e+02, 1.23854532e+00, 1.23854532e+00, 5.88611182e-01
3.71605952e+02, 1.23451191e+00, 1.23451191e+00, 5.86879646e-01
3.73144693e+02, 1.23047850e+00, 1.23047850e+00, 5.85123196e-01
3.74683434e+02, 1.22643805e+00, 1.22643805e+00, 5.83353284e-01
3.76222175e+02, 1.22239761e+00, 1.22239761e+00, 5.81562561e-01
3.77760916e+02, 1.21835716e+00, 1.21835716e+00, 5.79751217e-01
3.79299657e+02, 1.21430967e+00, 1.21430967e+00, 5.77923132e-01
3.80838398e+02, 1.21026218e+00, 1.21026218e+00, 5.76078449e-01
3.82377140e+02, 1.20620766e+00, 1.20620766e+00, 5.74213652e-01
3.83915881e+02, 1.20214609e+00, 1.20214609e+00, 5.72328931e-01
3.85454622e+02, 1.19809156e+00, 1.19809156e+00, 5.70431729e-01
