# y_plus, uu_plus, vv_plus, minus_uv_plus
4.07637947e+02, 1.40692064e+00, 1.40692064e+00, 6.54430385e-01
4.09179111e+02, 1.40337004e+00, 1.40337004e+00, 6.52636848e-01
4.10720275e+02, 1.39979839e+00, 1.39979839e+00, 6.50835279e-01
4.12261440e+02, 1.39621271e+00, 1.39621271e+00, 6.49020928e-01
4.13802604e+02, 1.39260598e+00, 1.39260598e+00, 6.47198692e-01
4.15343768e+02, 1.38897819e+00, 1.38897819e+00, 6.46077054e-01
4.16884932e+02, 1.38532936e+00, 1.38532936e+00, 6.44233989e-01
4.18426097e+02, 1.38166649e+00, 1.38166649e+00, 6.42383240e-01
4.19967261e+02, 1.37798257e+00, 1.37798257e+00, 6.41231852e-01
4.21508425e+02, 1.37427760e+00, 1.37427760e+00, 6.38654187e-01
4.23049589e+02, 1.37055158e+00, 1.37055158e+00, 6.36776030e-01
4.24590754e+02, 1.36680450e+00, 1.36680450e+00, 6.35591155e-01
4.26131918e+02, 1.36304340e+00, 1.36304340e+00, 6.33697715e-01
4.27673082e+02, 1.35926124e+00, 1.35926124e+00, 6.32496599e-01
4.29214247e+02, 1.35545803e+00, 1.35545803e+00, 6.30583371e-01
4.30755411e+02, 1.35163377e+00, 1.35163377e+00, 6.27959783e-01
4.32296575e+02, 1.34779548e+00, 1.34779548e+00, 6.26730812e-01
4.33837739e+02, 1.34393613e+00, 1.34393613e+00, 6.25493641e-01
4.35378904e+02, 1.34004872e+00, 1.34004872e+00, 6.22845497e-01
4.36920068e+02, 1.33614727e+00, 1.33614727e+00, 6.20892482e-01
4.38461232e+02, 1.33223179e+00, 1.33223179e+00, 6.19628140e-01
4.40002396e+02, 1.32828824e+00, 1.32828824e+00, 6.17660916e-01
4.41543561e+02, 1.32433066e+00, 1.32433066e+00, 6.15682351e-01
4.43084725e+02, 1.32035203e+00, 1.32035203e+00, 6.14395342e-01
4.44625889e+02, 1.31635234e+00, 1.31635234e+00, 6.12402920e-01
4.46167053e+02, 1.31233161e+00, 1.31233161e+00, 6.09707186e-01
4.47708218e+02, 1.30828982e+00, 1.30828982e+00, 6.08398626e-01
4.49249382e+02, 1.30423400e+00, 1.30423400e+00, 6.07077682e-01
4.50790546e+02, 1.30015011e+00, 1.30015011e+00, 6.04364238e-01
4.52331710e+02, 1.29605219e+00, 1.29605219e+00, 6.02335367e-01
4.53872875e+02, 1.29193321e+00, 1.29193321e+00, 6.00998078e-01
4.55414039e+02, 1.28779319e+00, 1.28779319e+00, 5.98956165e-01
4.56955203e+02, 1.28363913e+00, 1.28363913e+00, 5.96912742e-01
4.58496367e+02, 1.27945700e+00, 1.27945700e+00, 5.94858777e-01
4.60037532e+02, 1.27526084e+00, 1.27526084e+00, 5.92798887e-01
4.61578696e+02, 1.27104363e+00, 1.27104363e+00, 5.90737644e-01
4.63119860e+02, 1.26680537e+00, 1.26680537e+00, 5.89354580e-01
4.64661025e+02, 1.26254606e+00, 1.26254606e+00, 5.87276460e-01
4.66202189e+02, 1.25826569e+00, 1.25826569e+00, 5.85197139e-01
4.67743353e+02, 1.25397130e+00, 1.25397130e+00, 5.83107704e-01
4.69284517e+02, 1.24965585e+00, 1.24965585e+00, 5.81017174e-01
4.70825682e+02, 1.24531233e+00, 1.24531233e+00, 5.78916677e-01
